"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3040000","3040000-104-2019-00046","20190307","","01","영업/정상","01","영업","","","","","","6.60","143899","서울특별시 광진구 중곡동 162-4번지 ","서울특별시 광진구 능동로 337-1, 1층 (중곡동)","04915","씨유중곡본점","2019-03-07 15:02:58","I","2019-03-09 02:21:44.0","편의점","207058.338504541    ","450840.637116234    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00047","20190311","","03","폐업","02","폐업","20200916","","","","","41.60","143210","서울특별시 광진구 광장동 581 광장자이아파트 ","서울특별시 광진구 광나루로 595, 상가동 지하1층 비07호 (광장동, 광장자이아파트)","04984","요거팝","2020-09-16 09:32:52","U","2020-09-18 02:40:00.0","커피숍","208347.888035461    ","448928.108291802    ","커피숍","","","","","","","","","","","","","","N","41.6","","",""
"3040000","3040000-104-2019-00048","20190313","","03","폐업","02","폐업","20190405","","","","","6.60","143822","서울특별시 광진구 구의동 220-52번지 1층 ","서울특별시 광진구 광나루로52길 98, 1층 (구의동)","05045","지에스(GS)25 구의광나루로점","2019-04-05 17:05:54","U","2019-04-07 02:40:00.0","편의점","207936.883797815    ","448558.006581958    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00049","20190314","","01","영업/정상","01","영업","","","","","","167.51","143926","서울특별시 광진구 화양동 504-2번지 지층 ","서울특별시 광진구 능동로16길 51, 지층 (화양동)","05021","와이낫(Why Not)","2019-03-14 16:41:28","I","2019-03-16 02:21:52.0","커피숍","206636.521268184    ","449232.141821273    ","커피숍","","","","","","","","","","","","","","Y","167.51","","",""
"3040000","3040000-104-2019-00050","20190318","","03","폐업","02","폐업","20210827","","","","0263391431","46.00","143914","서울특별시 광진구 화양동 2-46 ","서울특별시 광진구 능동로 149, 1층 (화양동)","05010","스모모(smomo)","2021-08-27 17:05:21","U","2021-08-29 02:40:00.0","커피숍","206318.638985259    ","449098.721177878    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","46","","",""
"3040000","3040000-104-2019-00051","20190318","","01","영업/정상","01","영업","","","","","","18.00","143852","서울특별시 광진구 자양동 221-19번지 ","서울특별시 광진구 아차산로44길 5, 1층 (자양동)","05054","베네팁(benetip)","2019-03-18 13:59:37","I","2019-03-20 02:21:55.0","커피숍","207056.834907168    ","448285.961060735    ","커피숍","","","","","","","","","","","","","","N","18","","",""
"3040000","3040000-104-2019-00052","20190320","","01","영업/정상","01","영업","","","","","","11.00","143915","서울특별시 광진구 화양동 212번지 지하1층 ","서울특별시 광진구 광나루로 392, 지하1층 (화양동)","05009","넥스트피시(pc)카페","2019-03-26 11:12:36","U","2019-03-28 02:40:00.0","일반조리판매","206391.443550902    ","449449.288270273    ","일반조리판매","","","","","","","","","","","","","","N","11","","",""
"3040000","3040000-104-2019-00053","20190322","","03","폐업","02","폐업","20210428","","","","","29.00","143815","서울특별시 광진구 광장동 576 현대아파트(상가동)104,105호 ","서울특별시 광진구 아차산로 503, 현대아파트(상가동) 1층 104,105호 (광장동)","04984","수미가","2021-04-28 10:48:00","U","2021-04-30 02:40:00.0","일반조리판매","208568.939233791    ","448921.321944575    ","일반조리판매","","","","","","","","","","","","","","N","29","","",""
"3040000","3040000-104-2019-00054","20190325","","01","영업/정상","01","영업","","","","","","96.52","143806","서울특별시 광진구 광장동 272-19번지 2층 ","서울특별시 광진구 광장로 75, 2층 (광장동)","04967","위러브(WELOVE)","2019-03-25 15:34:24","I","2019-03-27 02:20:05.0","커피숍","209248.301793903    ","449514.752463212    ","커피숍","","","","","","","","","","","","","","N","96.52","","",""
"3040000","3040000-104-2019-00055","20190327","","03","폐업","02","폐업","20210712","","","","02 4530305","6.60","143926","서울특별시 광진구 화양동 499-86 ","서울특별시 광진구 광나루로20길 13-10, 1층 (화양동)","05021","씨유건대힐스점","2021-07-12 10:13:19","U","2021-07-14 02:40:00.0","편의점","206565.845236604    ","449330.999417213    ","편의점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3040000","3040000-104-2019-00056","20190327","","03","폐업","02","폐업","20200224","","","","02 4440476","6.60","143893","서울특별시 광진구 중곡동 147-74번지 ","서울특별시 광진구 용마산로8나길 17, 1층 (중곡동)","04939","씨유(CU)중곡용마산로점","2020-02-24 16:56:48","U","2020-02-26 02:40:00.0","편의점","207849.970483611    ","450941.294996136    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00057","20190328","","03","폐업","02","폐업","20220511","","","","","49.50","143873","서울특별시 광진구 자양동 677-22 자양성모병원","서울특별시 광진구 자양로 35, 자양성모병원 1층 (자양동)","05103","이이유(EEU)","2022-05-11 16:27:06","U","2021-12-04 23:03:00.0","커피숍","207539.183909889","447652.088548007","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00058","20190328","","03","폐업","02","폐업","20220317","","","","","35.84","143915","서울특별시 광진구 화양동 111-102 아스하임104호 ","서울특별시 광진구 광나루로 382, 1층 104호 (화양동, 아스하임)","05009","커피인글러브","2022-03-17 14:21:03","U","2022-03-19 02:40:00.0","커피숍","206299.113452403    ","449469.927209058    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","35.84","","",""
"3040000","3040000-104-2019-00059","20190401","","03","폐업","02","폐업","20210730","","","","","6.60","143826","서울특별시 광진구 구의동 251-177 솔렌시아105,106호 ","서울특별시 광진구 자양로 154, 1층 105,106호 (구의동, 솔렌시아)","05039","씨유구의솔렌시아점","2021-07-30 17:57:00","U","2021-08-01 02:40:00.0","편의점","207349.890786199    ","448779.602309417    ","편의점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3040000","3040000-104-2019-00060","20190402","","01","영업/정상","01","영업","","","","","","19.80","143835","서울특별시 광진구 구의동 635-5 1호 ","서울특별시 광진구 자양로23길 65, 1층 1호 (구의동)","05023","우연히봄","2022-03-17 10:15:19","U","2022-03-19 02:40:00.0","커피숍","207315.231849756    ","449008.167156775    ","커피숍","","","","","","","","","","","","","","N","16.5","","",""
"3040000","3040000-104-2019-00061","20190403","","03","폐업","02","폐업","20191213","","","","","15.00","143806","서울특별시 광진구 광장동 258-42번지 ","서울특별시 광진구 광장로 53, 1층 102호 (광장동)","04966","에이치투(H2)","2019-12-13 16:02:41","U","2019-12-17 02:40:00.0","커피숍","209034.232197991    ","449441.793472892    ","커피숍","","","","","","","","","","","","","","N","15","","",""
"3040000","3040000-104-2019-00062","20190404","","03","폐업","02","폐업","20190411","","","","","9.66","143758","서울특별시 광진구 자양동 227-342 롯데백화점 지하1층 ","서울특별시 광진구 능동로 92, 롯데백화점 지하1층 (자양동)","05065","루쏘팩토리 수원왕갈비통닭","2021-12-30 16:58:08","U","2022-01-01 02:40:00.0","일반조리판매","206217.434726027    ","448506.218743834    ","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","9.66","","",""
"3040000","3040000-104-2019-00063","20190404","","03","폐업","02","폐업","20220218","","","","","6.60","143862","서울특별시 광진구 자양동 553-203 1층 ","서울특별시 광진구 뚝섬로 513, 1층 (자양동)","05076","지에스(GS)25자양대동점","2022-02-18 10:52:39","U","2022-02-22 02:40:00.0","편의점","205887.910154142    ","448166.926845495    ","편의점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3040000","3040000-104-2019-00064","20190405","","03","폐업","02","폐업","20220602","","","","","13.20","143899","서울특별시 광진구 중곡동 165-25","서울특별시 광진구 긴고랑로13길 34, 1층 (중곡동)","04909","빵쟁이카페","2022-06-02 15:23:35","U","2021-12-06 00:04:00.0","커피숍","207221.415150606","451297.702057705","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00065","20190408","","03","폐업","02","폐업","20211015","","","","","45.20","143210","서울특별시 광진구 광장동 582 광장힐스테이트 1층16호 ","서울특별시 광진구 아차산로 537-17, 1층 16호 (광장동, 광장힐스테이트)","04983","백남옥손만두","2021-10-15 14:10:27","U","2021-10-17 02:40:00.0","일반조리판매","208729.170395929    ","448995.808404463    ","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","45.2","","",""
"3040000","3040000-104-2019-00066","20190408","","03","폐업","02","폐업","20191226","","","","","6.60","143859","서울특별시 광진구 자양동 855번지 이튼타워리버3차 ","서울특별시 광진구 능동로 18, 1층 104호 (자양동, 이튼타워리버3차)","05096","씨유뚝섬나들목점","2019-12-26 14:34:46","U","2019-12-28 02:40:00.0","편의점","205945.98820137     ","447862.351973505    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00067","20190408","","01","영업/정상","01","영업","","","","","","30.00","143825","서울특별시 광진구 구의동 242-22번지 두례빌딩2층 ","서울특별시 광진구 자양로18길 59, 두례빌딩 2층 (구의동)","05042","고스트","2019-04-08 14:58:07","I","2019-04-10 02:20:18.0","일반조리판매","207601.317087186    ","448458.689555875    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3040000","3040000-104-2019-00068","20190409","","03","폐업","02","폐업","20200311","","","","","22.80","143825","서울특별시 광진구 구의동 242-133번지 ","서울특별시 광진구 아차산로55길 26, 1층 (구의동)","05042","민주네분식","2020-03-11 10:17:10","U","2020-03-13 02:40:00.0","일반조리판매","207585.036408252    ","448482.179040723    ","일반조리판매","","","","","","","","","","","","","","N","22.8","","",""
"3040000","3040000-104-2019-00069","20190415","","03","폐업","02","폐업","20190823","","","","","77.00","143841","서울특별시 광진구 자양동 8-24번지 성원빌딩 ","서울특별시 광진구 아차산로 218, 성원빌딩 3층 302호 (자양동)","05072","스페이스보드카페","2019-08-23 13:13:38","U","2019-08-25 02:40:00.0","커피숍","205884.990016684    ","448726.936870787    ","커피숍","","","","","","","","","","","","","","N","77","","",""
"3040000","3040000-104-2019-00070","20190415","","03","폐업","02","폐업","20200327","","","","","35.00","143917","서울특별시 광진구 화양동 47-10번지 1층 ","서울특별시 광진구 아차산로29길 29, 1층 (화양동)","05018","그자체","2020-03-27 14:28:19","U","2020-03-29 02:40:00.0","기타 휴게음식점","205988.558477045    ","448879.473715477    ","기타 휴게음식점","","","","","","","","","","","","","","N","35","","",""
"3040000","3040000-104-2019-00071","20190416","","01","영업/정상","01","영업","","","","","","6.60","143915","서울특별시 광진구 화양동 16-36번지 ","서울특별시 광진구 능동로13길 70-1, 1층 (화양동)","05012","씨유화양대박점","2019-04-16 13:29:29","I","2019-04-18 02:20:45.0","편의점","206047.289736123    ","449180.545620281    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00072","20190416","","01","영업/정상","01","영업","","","","","","6.60","143822","서울특별시 광진구 구의동 220-52번지 1층 ","서울특별시 광진구 광나루로52길 98, 1층 (구의동)","05045","지에스(GS)25구의스타일점","2019-04-16 17:27:49","I","2019-04-18 02:20:45.0","편의점","207936.883797815    ","448558.006581958    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00073","20190416","","01","영업/정상","01","영업","","","","","","27.54","143846","서울특별시 광진구 자양동 194-3번지 ","서울특별시 광진구 동일로2길 38, 1층 (자양동)","05088","플러스육일","2019-04-16 17:32:01","I","2019-04-18 02:20:45.0","기타 휴게음식점","205438.415156784    ","448044.229882812    ","기타 휴게음식점","","","","","","","","","","","","","","N","27.54","","",""
"3040000","3040000-104-2019-00074","20190417","","01","영업/정상","01","영업","","","","","","14.81","143816","서울특별시 광진구 구의동 30-14번지 1층 ","서울특별시 광진구 자양로 311, 1층 (구의동)","04955","자연이스밈","2019-04-17 11:37:26","I","2019-04-19 02:20:25.0","커피숍","208166.854226674    ","450107.965541404    ","커피숍","","","","","","","","","","","","","","N","14.81","","",""
"3040000","3040000-104-2019-00075","20190418","","03","폐업","02","폐업","20190513","","","","","50.85","143200","서울특별시 광진구 구의동 546-11번지 강변역지너스타워202호 ","서울특별시 광진구 강변역로4길 10, 강변역지너스타워 2층 202호 (구의동)","05116","카페비온(Cafe BeOn)","2019-05-13 11:05:55","U","2019-05-15 02:40:00.0","커피숍","208189.434497483    ","448129.166313052    ","커피숍","","","","","","","","","","","","","","N","50.85","","",""
"3040000","3040000-104-2019-00076","20190418","","01","영업/정상","01","영업","","","","","","6.60","143890","서울특별시 광진구 중곡동 125-12번지 천우빌딩 ","서울특별시 광진구 용마산로7길 8, 천우빌딩 1층 (중곡동)","04922","씨유중곡베스트점","2019-04-18 14:20:45","I","2019-04-20 02:20:25.0","편의점","207632.878022197    ","450770.27625269     ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00077","20190418","","01","영업/정상","01","영업","","","","","","6.60","143701","서울특별시 광진구 화양동 1번지 건국대학교 기숙사 지하1층 ","서울특별시 광진구 능동로 120, 건국대학교 기숙사 지하1층 (화양동)","05029","지에스(GS)25 건대기숙사점","2019-04-18 15:36:45","I","2019-04-20 02:20:25.0","편의점","206445.881091692    ","448922.881688102    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00078","20190419","","01","영업/정상","01","영업","","","","","","30.00","143872","서울특별시 광진구 자양동 646-27 서진빌딩1층","서울특별시 광진구 뚝섬로56길 60, 서진빌딩 1층 102호 (자양동)","05101","두리둘이","2022-04-10 13:21:05","U","2021-12-03 23:02:00.0","기타 휴게음식점","207236.970680547","447399.697266999","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00079","20190419","","03","폐업","02","폐업","20201221","","","","","6.60","143866","서울특별시 광진구 자양동 619-24 ","서울특별시 광진구 뚝섬로49길 11-1, 1층 (자양동)","05062","씨유광진자양점","2020-12-21 13:43:37","U","2020-12-23 02:40:00.0","편의점","206880.990498407    ","447869.510348339    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00080","20190419","","03","폐업","02","폐업","20210610","","","","","10.00","143847","서울특별시 광진구 능동 18 어린이대공원 희망마루옆 ","서울특별시 광진구 능동로 216, 어린이대공원 희망마루옆 (능동)","04991","테?더카놀리","2021-06-10 19:04:03","U","2021-06-12 02:40:00.0","푸드트럭","207138.865762508    ","449705.690586932    ","푸드트럭","","","","","","","","","","","","","","N","10","","",""
"3040000","3040000-104-2019-00081","20190419","","01","영업/정상","01","영업","","","","","","6.60","143916","서울특별시 광진구 화양동 34-1번지 1층1호 ","서울특별시 광진구 능동로13길 59, 1층 1호 (화양동)","05016","세븐일레븐 화양스타점","2019-04-19 15:53:51","I","2019-04-21 02:20:27.0","편의점","206064.295111783    ","449117.778716707    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00082","20190422","","01","영업/정상","01","영업","","","","","","4.90","143926","서울특별시 광진구 화양동 428-1번지 1층 ","서울특별시 광진구 광나루로24길 29, 1층 (화양동)","05022","매머드익스프레스 건대후문점","2019-04-22 09:27:25","I","2019-04-24 02:20:29.0","커피숍","206714.967473283    ","449221.240196362    ","커피숍","","","","","","","","","","","","","","N","4.9","","",""
"3040000","3040000-104-2019-00083","20190422","","01","영업/정상","01","영업","","","","","","42.98","143914","서울특별시 광진구 화양동 9-43 ","서울특별시 광진구 아차산로29길 28, 1층 1호 (화양동)","05018","우리할매떡볶이 건대점","2021-06-29 15:21:46","U","2021-07-01 02:40:00.0","패스트푸드","206012.224060644    ","448874.856581131    ","패스트푸드","","","","","","","","","","","","","","N","42.98","","",""
"3040000","3040000-104-2019-00084","20190423","","03","폐업","02","폐업","20201126","","","","","20.00","143868","서울특별시 광진구 자양동 637 1층 ","서울특별시 광진구 뚝섬로52길 13, 1층 (자양동)","05100","그리네","2020-11-26 16:11:32","U","2020-11-28 02:40:00.0","커피숍","206953.081816657    ","447676.267046039    ","커피숍","","","","","","","","","","","","","","N","20","","",""
"3040000","3040000-104-2019-00085","20190423","","03","폐업","02","폐업","20220429","","","","02 4558287","10.00","143190","서울특별시 광진구 자양동 427-15 1층","","","지에스25한강뚝섬1호점","2022-09-19 15:13:04","U","2021-12-08 22:01:00.0","편의점","206363.327456086","447345.67489312","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00086","20190423","","03","폐업","02","폐업","20220429","","","","","15.00","143845","서울특별시 광진구 자양동 97-5 뚝섬전망복합문화시설 1층","서울특별시 광진구 강변북로 68, 뚝섬전망복합문화시설 1층 (자양동)","","지에스25한강뚝섬2호점","2022-09-19 15:13:54","U","2021-12-08 22:01:00.0","편의점","205607.186171597","447642.163714896","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00087","20190423","","03","폐업","02","폐업","20220429","","","","","10.00","143845","서울특별시 광진구 자양동 99-2 1층","","","지에스25한강뚝섬3호점","2022-09-19 15:14:05","U","2021-12-08 22:01:00.0","편의점","205519.90777428","447652.795355358","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00088","20190424","","03","폐업","02","폐업","20201222","","","","02 4553242","6.60","143873","서울특별시 광진구 자양동 666-4 광운빌딩 ","서울특별시 광진구 뚝섬로56길 59, 광운빌딩 1층 101호 (자양동)","05105","씨유(CU)자양한강점","2020-12-22 16:56:48","U","2020-12-24 02:40:00.0","편의점","207259.900998516    ","447404.717192681    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00089","20190425","","01","영업/정상","01","영업","","","","","","50.94","143802","서울특별시 광진구 광장동 112번지 1층 ","서울특별시 광진구 아차산로78길 90, 1층 (광장동)","04969","광진까페","2019-04-25 09:31:13","I","2019-04-27 02:20:31.0","커피숍","209704.152516892    ","449873.872835214    ","커피숍","","","","","","","","","","","","","","N","50.94","","",""
"3040000","3040000-104-2019-00090","20190425","","01","영업/정상","01","영업","","","","","","30.00","143845","서울특별시 광진구 자양동 97-5 뚝섬전망복합문화시설 1층","서울특별시 광진구 강변북로 68, 뚝섬전망복합문화시설 1층 (자양동)","","트립티","2022-04-10 13:16:34","U","2021-12-03 23:02:00.0","커피숍","205607.186171597","447642.163714896","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00091","20190426","","01","영업/정상","01","영업","","","","","","10.00","143838","서울특별시 광진구 군자동 466-3 ","서울특별시 광진구 천호대로102길 9, 1층 (군자동)","04994","해피(happy) 커피&토스트","2021-03-09 11:22:30","U","2021-03-11 02:40:00.0","커피숍","206491.222568663    ","450693.012109678    ","커피숍","","","","","","","","","","","","","","N","10","","",""
"3040000","3040000-104-2019-00092","20190426","","01","영업/정상","01","영업","","","","","","6.60","143825","서울특별시 광진구 구의동 246-14번지 크레신타워3차101호 ","서울특별시 광진구 아차산로 375, 크레신타워3차 1층 101호 (구의동)","05044","씨유구의크레신점","2019-04-26 10:34:33","I","2019-04-28 02:20:33.0","편의점","207388.308848516    ","448313.517465433    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00093","20190429","","01","영업/정상","01","영업","","","","","","25.00","143843","서울특별시 광진구 자양동 48-53번지 ","서울특별시 광진구 뚝섬로32길 33, 1층 (자양동)","05085","마라판다자양점","2019-06-20 16:26:19","U","2019-06-22 02:40:00.0","일반조리판매","205840.71833954     ","447982.533928781    ","일반조리판매","","","","","","","","","","","","","","N","25","","",""
"3040000","3040000-104-2019-00094","20190501","","01","영업/정상","01","영업","","","","","","26.00","143914","서울특별시 광진구 화양동 4-20번지 스타시티영존A동지하2층B213호 ","서울특별시 광진구 능동로 110, 스타시티영존 A동 지하2층 B213호 (화양동)","05030","인기가요샌드위치건대점","2019-05-01 14:27:07","I","2019-05-03 02:20:36.0","일반조리판매","206241.82019349     ","448715.06998929     ","일반조리판매","","","","","","","","","","","","","","N","26","","",""
"3040000","3040000-104-2019-00095","20190503","","01","영업/정상","01","영업","","","","","","33.30","143841","서울특별시 광진구 자양동 7-9 1층","서울특별시 광진구 동일로20길 91, 1층 (자양동)","05073","허니지카페","2022-10-05 11:51:56","U","2021-10-31 00:07:00.0","커피숍","205999.937243149","448642.023718703","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00096","20190503","","01","영업/정상","01","영업","","","","","02 4978423","6.60","143838","서울특별시 광진구 군자동 463-5번지 ","서울특별시 광진구 동일로60길 7, 1층 (군자동)","04994","씨유(CU)광진군자교점","2019-05-03 15:29:02","I","2019-05-05 02:20:38.0","편의점","206465.987129025    ","450705.556769893    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00097","2019-05-07","","01","영업/정상","01","영업","","","","","","23.40","143-861","서울특별시 광진구 자양동 512-8","서울특별시 광진구 능동로8길 19, 1층 (자양동)","05070","부엉이젤라또","2023-02-28 13:35:14","U","2022-12-03 00:03:00.0","기타 휴게음식점","206142.104270609","448249.988777358","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00098","20190507","","01","영업/정상","01","영업","","","","","0222051238","232.00","143747","서울특별시 광진구 군자동 98 세종대학교 ","서울특별시 광진구 능동로 209, 세종대학교대양AI센터 1층 (군자동)","05006","투썸플레이스세종대학교점","2021-03-02 10:08:35","U","2021-03-04 02:40:00.0","커피숍","206479.980833988    ","449827.630945538    ","커피숍","","","","","","","","","","","","","","N","232","","",""
"3040000","3040000-104-2019-00099","20190507","","01","영업/정상","01","영업","","","","","","6.60","143842","서울특별시 광진구 자양동 846-10번지 ","서울특별시 광진구 뚝섬로27길 43, 1층 (자양동)","05078","세븐일레븐자양유진점","2019-05-07 14:26:03","I","2019-05-09 02:20:41.0","편의점","205772.547088399    ","448403.292171752    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00100","20190507","","03","폐업","02","폐업","20210617","","","","","25.00","143841","서울특별시 광진구 자양동 6-40 1층 ","서울특별시 광진구 아차산로30길 15, 1층 (자양동)","05073","홍루이젠건대역점","2021-06-17 13:08:16","U","2021-06-19 02:40:00.0","패스트푸드","205910.132577972    ","448643.107458979    ","패스트푸드","","","","","","","","","","","","","","N","25","","",""
"3040000","3040000-104-2019-00101","20190508","","01","영업/정상","01","영업","","","","","","16.50","143841","서울특별시 광진구 자양동 1-1번지 지하1층 ","서울특별시 광진구 아차산로 244, 지하1층 (자양동)","05073","5번출구피씨방","2019-05-08 10:33:46","I","2019-05-10 02:20:42.0","일반조리판매","206135.089385369    ","448605.479182886    ","일반조리판매","","","","","","","","","","","","","","N","16.5","","",""
"3040000","3040000-104-2019-00102","20190508","","01","영업/정상","01","영업","","","","","","52.44","143916","서울특별시 광진구 화양동 23-41번지 1층 ","서울특별시 광진구 동일로28길 9, 1층 (화양동)","05007","옐로우페탈커피로스터스","2019-05-08 16:38:44","I","2019-05-10 02:20:42.0","커피숍","205877.170460927    ","449395.668311614    ","커피숍","","","","","","","","","","","","","","N","52.44","","",""
"3040000","3040000-104-2019-00103","20190509","","01","영업/정상","01","영업","","","","","","30.00","143914","서울특별시 광진구 화양동 12-30 ","서울특별시 광진구 아차산로33길 63, 1층 (화양동)","05011","팔공티","2021-03-25 14:58:54","U","2021-03-27 02:40:00.0","커피숍","206203.335168204    ","448977.461867669    ","커피숍","","","","","","","","","","","","","","N","30","","",""
"3040000","3040000-104-2019-00104","2019-05-09","","01","영업/정상","01","영업","","","","","","6.60","143-823","서울특별시 광진구 구의동 222-1","서울특별시 광진구 구의로 39, 1층 (구의동)","05041","세븐일레븐 구의중앙로점","2023-02-28 16:14:58","U","2022-12-03 00:03:00.0","편의점","207860.05037164","448800.805416287","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2019-00105","20190510","","03","폐업","02","폐업","20200915","","","","","23.40","143843","서울특별시 광진구 자양동 50-30 ","서울특별시 광진구 뚝섬로26길 46, 1층 (자양동)","05084","하프하프(HALFHALF)","2020-09-15 08:52:56","U","2020-09-17 02:40:00.0","커피숍","205750.514885661    ","448048.115785163    ","커피숍","","","","","","","","","","","","","","N","23.4","","",""
"3040000","3040000-104-2019-00106","20190510","","03","폐업","02","폐업","20211210","","","","","36.36","143824","서울특별시 광진구 구의동 237-2 1층 ","서울특별시 광진구 광나루로36길 38, 1층 (구의동)","05038","르퓨어(LEPURE)","2021-12-10 15:16:45","U","2021-12-14 02:40:00.0","커피숍","207543.09644792     ","449011.039917604    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","36.36","","",""
"3040000","3040000-104-2019-00107","20190510","","01","영업/정상","01","영업","","","","","02 4683011","6.60","143840","서울특별시 광진구 군자동 357-3번지 ","서울특별시 광진구 동일로32길 18, 1층 (군자동)","05003","씨유(CU)군자동일로점","2020-02-18 17:58:40","U","2020-02-20 02:40:00.0","편의점","206038.865642895    ","449660.501845611    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00108","20190515","","03","폐업","02","폐업","20210511","","","","","15.00","143847","서울특별시 광진구 능동 18 어린이대공원 ","서울특별시 광진구 능동로 216, 어린이대공원 놀이동산관리동 1층 (능동)","04991","임마누엘","2021-05-11 17:09:54","U","2021-05-13 02:40:00.0","패스트푸드","207138.865762508    ","449705.690586932    ","패스트푸드","","","","","","","","","","","","","","N","15","","",""
"3040000","3040000-104-2019-00109","20190516","","01","영업/정상","01","영업","","","","","","33.05","143900","서울특별시 광진구 중곡동 173-2번지 중곡빌딩 ","서울특별시 광진구 면목로 161, 중곡빌딩 1층 (중곡동)","04906","큰집닭강정중곡점","2019-05-16 10:23:23","I","2019-05-18 02:20:49.0","일반조리판매","207176.529121066    ","451719.329086886    ","일반조리판매","","","","","","","","","","","","","","N","33.05","","",""
"3040000","3040000-104-2019-00110","20190516","","01","영업/정상","01","영업","","","","","","27.20","143823","서울특별시 광진구 구의동 221-70 1층 ","서울특별시 광진구 자양로26길 92, 1층 (구의동)","05041","티라노곱창","2021-09-29 14:36:18","U","2021-10-01 02:40:00.0","일반조리판매","207776.689730984    ","448674.141414683    ","일반조리판매","","","","","","","","","","","","","","N","27.2","","",""
"3040000","3040000-104-2019-00111","20190521","","03","폐업","02","폐업","20201120","","","","","1.60","143758","서울특별시 광진구 자양동 227-7 더샵스타시티 ","서울특별시 광진구 아차산로 262, 지하1층 (자양동, 더샵스타시티)","05065","마녀족발이마트자양점","2020-11-20 17:54:11","U","2020-11-22 02:40:00.0","백화점","206349.675048285    ","448396.939704285    ","백화점","","","","","","","","","","","","","","N","1.6","","",""
"3040000","3040000-104-2019-00112","20190522","","01","영업/정상","01","영업","","","","","","6.60","143912","서울특별시 광진구 중곡동 639-5번지 동진빌딩 1층 ","서울특별시 광진구 천호대로 533, 동진빌딩 1층 (중곡동)","04919","세븐일레븐군자역점","2019-05-22 16:12:36","I","2019-05-24 02:20:53.0","편의점","206808.510620029    ","450657.19698338     ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2019-00113","20190523","","01","영업/정상","01","영업","","","","","","3.30","143877","서울특별시 광진구 자양동 547-64번지 조양어린이집 ","서울특별시 광진구 뚝섬로31길 43, 조양어린이집 1층 (자양동)","05075","씨유자양써밋플레이스점","2019-05-23 10:49:33","I","2019-05-25 02:20:54.0","편의점","205956.726633869    ","448366.788048277    ","편의점","","","","","","","","","","","","","","N","3.3","","",""
